"TIME","GEO","UNIT","DURATION","PARTNER","AGE","Value","Flag and Footnotes"
"2016","Switzerland","Number","1 night or over","Domestic","From 45 to 54 years","90,888","u"
"2016","Switzerland","Number","1 night or over","Domestic","From 45 to 64 years","185,132","u"
"2016","Switzerland","Number","1 night or over","Domestic","From 55 to 64 years","94,244","u"
"2016","Switzerland","Number","1 night or over","Domestic","65 years or over","210,803",""
"2016","Montenegro","Number","1 night or over","Domestic","Less than 15 years",":",""
"2016","Montenegro","Number","1 night or over","Domestic","From 15 to 24 years",":","c"
"2016","Montenegro","Number","1 night or over","Domestic","From 25 to 34 years",":","c"
"2016","Montenegro","Number","1 night or over","Domestic","From 25 to 44 years",":","c"
"2016","Montenegro","Number","1 night or over","Domestic","From 35 to 44 years",":","c"
"2016","Montenegro","Number","1 night or over","Domestic","From 45 to 54 years",":","c"
"2016","Montenegro","Number","1 night or over","Domestic","From 45 to 64 years",":","c"
"2016","Montenegro","Number","1 night or over","Domestic","From 55 to 64 years",":","c"
"2016","Montenegro","Number","1 night or over","Domestic","65 years or over",":","c"
"2017","Belgium","Number","1 night or over","Domestic","Less than 15 years",":",""
"2017","Belgium","Number","1 night or over","Domestic","From 15 to 24 years","65,491","b"
"2017","Belgium","Number","1 night or over","Domestic","From 25 to 34 years","123,876","b"
"2017","Belgium","Number","1 night or over","Domestic","From 25 to 44 years","231,119","b"
"2017","Belgium","Number","1 night or over","Domestic","From 35 to 44 years","107,243","b"
"2017","Belgium","Number","1 night or over","Domestic","From 45 to 54 years","113,042","b"
"2017","Belgium","Number","1 night or over","Domestic","From 45 to 64 years","203,903","b"
"2017","Belgium","Number","1 night or over","Domestic","From 55 to 64 years","90,860","b"
"2017","Belgium","Number","1 night or over","Domestic","65 years or over","130,472","b"
"2017","Bulgaria","Number","1 night or over","Domestic","Less than 15 years",":",""
"2017","Bulgaria","Number","1 night or over","Domestic","From 15 to 24 years","309,824",""
"2017","Bulgaria","Number","1 night or over","Domestic","From 25 to 34 years","330,493",""
"2017","Bulgaria","Number","1 night or over","Domestic","From 25 to 44 years","744,756",""
"2017","Bulgaria","Number","1 night or over","Domestic","From 35 to 44 years","414,263",""
"2017","Bulgaria","Number","1 night or over","Domestic","From 45 to 54 years","335,657",""
"2017","Bulgaria","Number","1 night or over","Domestic","From 45 to 64 years","581,372",""
"2017","Bulgaria","Number","1 night or over","Domestic","From 55 to 64 years","245,715",""
"2017","Bulgaria","Number","1 night or over","Domestic","65 years or over","185,078",""
"2017","Czechia","Number","1 night or over","Domestic","Less than 15 years",":",""
"2017","Czechia","Number","1 night or over","Domestic","From 15 to 24 years","356,991",""
"2017","Czechia","Number","1 night or over","Domestic","From 25 to 34 years","477,346",""
"2017","Czechia","Number","1 night or over","Domestic","From 25 to 44 years","1,102,883",""
"2017","Czechia","Number","1 night or over","Domestic","From 35 to 44 years","625,537",""
"2017","Czechia","Number","1 night or over","Domestic","From 45 to 54 years","593,911",""
"2017","Czechia","Number","1 night or over","Domestic","From 45 to 64 years","1,116,016",""
"2017","Czechia","Number","1 night or over","Domestic","From 55 to 64 years","522,105",""
"2017","Czechia","Number","1 night or over","Domestic","65 years or over","884,916",""
"2017","Denmark","Number","1 night or over","Domestic","Less than 15 years",":",""
"2017","Denmark","Number","1 night or over","Domestic","From 15 to 24 years",":",""
"2017","Denmark","Number","1 night or over","Domestic","From 25 to 34 years",":",""
"2017","Denmark","Number","1 night or over","Domestic","From 25 to 44 years",":",""
"2017","Denmark","Number","1 night or over","Domestic","From 35 to 44 years",":",""
"2017","Denmark","Number","1 night or over","Domestic","From 45 to 54 years",":",""
"2017","Denmark","Number","1 night or over","Domestic","From 45 to 64 years",":",""
"2017","Denmark","Number","1 night or over","Domestic","From 55 to 64 years",":",""
"2017","Denmark","Number","1 night or over","Domestic","65 years or over",":",""
"2017","Germany (until 1990 former territory of the FRG)","Number","1 night or over","Domestic","Less than 15 years",":",""
"2017","Germany (until 1990 former territory of the FRG)","Number","1 night or over","Domestic","From 15 to 24 years","1,631,487","u"
"2017","Germany (until 1990 former territory of the FRG)","Number","1 night or over","Domestic","From 25 to 34 years","1,569,535","u"
"2017","Germany (until 1990 former territory of the FRG)","Number","1 night or over","Domestic","From 25 to 44 years","3,431,069",""
"2017","Germany (until 1990 former territory of the FRG)","Number","1 night or over","Domestic","From 35 to 44 years","1,861,534",""
"2017","Germany (until 1990 former territory of the FRG)","Number","1 night or over","Domestic","From 45 to 54 years","2,194,507",""
"2017","Germany (until 1990 former territory of the FRG)","Number","1 night or over","Domestic","From 45 to 64 years","4,582,653",""
"2017","Germany (until 1990 former territory of the FRG)","Number","1 night or over","Domestic","From 55 to 64 years","2,388,145",""
"2017","Germany (until 1990 former territory of the FRG)","Number","1 night or over","Domestic","65 years or over","4,034,838",""
"2017","Estonia","Number","1 night or over","Domestic","Less than 15 years",":",""
"2017","Estonia","Number","1 night or over","Domestic","From 15 to 24 years",":","c"
"2017","Estonia","Number","1 night or over","Domestic","From 25 to 34 years",":","c"
"2017","Estonia","Number","1 night or over","Domestic","From 25 to 44 years","97,820","u"
"2017","Estonia","Number","1 night or over","Domestic","From 35 to 44 years","50,009","u"
"2017","Estonia","Number","1 night or over","Domestic","From 45 to 54 years",":","c"
"2017","Estonia","Number","1 night or over","Domestic","From 45 to 64 years","67,991","u"
"2017","Estonia","Number","1 night or over","Domestic","From 55 to 64 years","36,417","u"
"2017","Estonia","Number","1 night or over","Domestic","65 years or over","52,107","u"
"2017","Ireland","Number","1 night or over","Domestic","Less than 15 years",":",""
"2017","Ireland","Number","1 night or over","Domestic","From 15 to 24 years","96,293",""
"2017","Ireland","Number","1 night or over","Domestic","From 25 to 34 years","128,559",""
"2017","Ireland","Number","1 night or over","Domestic","From 25 to 44 years","279,583",""
"2017","Ireland","Number","1 night or over","Domestic","From 35 to 44 years","151,023",""
"2017","Ireland","Number","1 night or over","Domestic","From 45 to 54 years","120,367",""
"2017","Ireland","Number","1 night or over","Domestic","From 45 to 64 years","212,183",""
"2017","Ireland","Number","1 night or over","Domestic","From 55 to 64 years","91,816",""
"2017","Ireland","Number","1 night or over","Domestic","65 years or over","124,545",""
"2017","Greece","Number","1 night or over","Domestic","Less than 15 years",":",""
"2017","Greece","Number","1 night or over","Domestic","From 15 to 24 years","381,613",""
"2017","Greece","Number","1 night or over","Domestic","From 25 to 34 years","410,739",""
"2017","Greece","Number","1 night or over","Domestic","From 25 to 44 years","1,075,399",""
"2017","Greece","Number","1 night or over","Domestic","From 35 to 44 years","664,660",""
"2017","Greece","Number","1 night or over","Domestic","From 45 to 54 years","631,416",""
"2017","Greece","Number","1 night or over","Domestic","From 45 to 64 years","1,099,074",""
"2017","Greece","Number","1 night or over","Domestic","From 55 to 64 years","467,658",""
"2017","Greece","Number","1 night or over","Domestic","65 years or over","517,484",""
"2017","Spain","Number","1 night or over","Domestic","Less than 15 years",":",""
"2017","Spain","Number","1 night or over","Domestic","From 15 to 24 years","2,354,833",""
"2017","Spain","Number","1 night or over","Domestic","From 25 to 34 years","2,350,223",""
"2017","Spain","Number","1 night or over","Domestic","From 25 to 44 years","6,024,863",""
"2017","Spain","Number","1 night or over","Domestic","From 35 to 44 years","3,674,641",""
"2017","Spain","Number","1 night or over","Domestic","From 45 to 54 years","3,191,554",""
"2017","Spain","Number","1 night or over","Domestic","From 45 to 64 years","5,616,716",""
"2017","Spain","Number","1 night or over","Domestic","From 55 to 64 years","2,425,162",""
"2017","Spain","Number","1 night or over","Domestic","65 years or over","2,996,193",""
"2017","France","Number","1 night or over","Domestic","Less than 15 years",":",""
"2017","France","Number","1 night or over","Domestic","From 15 to 24 years","3,150,240",""
"2017","France","Number","1 night or over","Domestic","From 25 to 34 years","4,050,244",""
"2017","France","Number","1 night or over","Domestic","From 25 to 44 years","8,952,604",""
"2017","France","Number","1 night or over","Domestic","From 35 to 44 years","4,902,360",""
"2017","France","Number","1 night or over","Domestic","From 45 to 54 years","4,132,110",""
"2017","France","Number","1 night or over","Domestic","From 45 to 64 years","7,784,565",""
"2017","France","Number","1 night or over","Domestic","From 55 to 64 years","3,652,455",""
"2017","France","Number","1 night or over","Domestic","65 years or over","5,604,777",""
"2017","Croatia","Number","1 night or over","Domestic","Less than 15 years",":",""
"2017","Croatia","Number","1 night or over","Domestic","From 15 to 24 years","145,213",""
"2017","Croatia","Number","1 night or over","Domestic","From 25 to 34 years","152,749",""
"2017","Croatia","Number","1 night or over","Domestic","From 25 to 44 years","357,369",""
"2017","Croatia","Number","1 night or over","Domestic","From 35 to 44 years","204,620",""
"2017","Croatia","Number","1 night or over","Domestic","From 45 to 54 years","182,686",""
"2017","Croatia","Number","1 night or over","Domestic","From 45 to 64 years","304,319",""
"2017","Croatia","Number","1 night or over","Domestic","From 55 to 64 years","121,633",""
"2017","Croatia","Number","1 night or over","Domestic","65 years or over","97,096",""
"2017","Italy","Number","1 night or over","Domestic","Less than 15 years","2,782,235",""
"2017","Italy","Number","1 night or over","Domestic","From 15 to 24 years","1,556,037",""
"2017","Italy","Number","1 night or over","Domestic","From 25 to 34 years","1,673,624",""
"2017","Italy","Number","1 night or over","Domestic","From 25 to 44 years","4,247,247",""
"2017","Italy","Number","1 night or over","Domestic","From 35 to 44 years","2,573,623",""
"2017","Italy","Number","1 night or over","Domestic","From 45 to 54 years","2,807,068",""
"2017","Italy","Number","1 night or over","Domestic","From 45 to 64 years","5,012,197",""
"2017","Italy","Number","1 night or over","Domestic","From 55 to 64 years","2,205,129",""
"2017","Italy","Number","1 night or over","Domestic","65 years or over","2,329,890",""
"2017","Cyprus","Number","1 night or over","Domestic","Less than 15 years",":",""
"2017","Cyprus","Number","1 night or over","Domestic","From 15 to 24 years","33,909","e"
"2017","Cyprus","Number","1 night or over","Domestic","From 25 to 34 years","37,497","e"
"2017","Cyprus","Number","1 night or over","Domestic","From 25 to 44 years","67,343","e"
"2017","Cyprus","Number","1 night or over","Domestic","From 35 to 44 years","29,846","e"
"2017","Cyprus","Number","1 night or over","Domestic","From 45 to 54 years","23,820","e"
"2017","Cyprus","Number","1 night or over","Domestic","From 45 to 64 years","42,475","e"
"2017","Cyprus","Number","1 night or over","Domestic","From 55 to 64 years","18,654","e"
"2017","Cyprus","Number","1 night or over","Domestic","65 years or over","26,435","e"
"2017","Latvia","Number","1 night or over","Domestic","Less than 15 years",":",""
"2017","Latvia","Number","1 night or over","Domestic","From 15 to 24 years","64,309",""
"2017","Latvia","Number","1 night or over","Domestic","From 25 to 34 years","53,897",""
"2017","Latvia","Number","1 night or over","Domestic","From 25 to 44 years","126,076",""
"2017","Latvia","Number","1 night or over","Domestic","From 35 to 44 years","72,179",""
"2017","Latvia","Number","1 night or over","Domestic","From 45 to 54 years","79,392",""
"2017","Latvia","Number","1 night or over","Domestic","From 45 to 64 years","137,955",""
"2017","Latvia","Number","1 night or over","Domestic","From 55 to 64 years","58,563",""
"2017","Latvia","Number","1 night or over","Domestic","65 years or over","59,903",""
"2017","Lithuania","Number","1 night or over","Domestic","Less than 15 years",":",""
"2017","Lithuania","Number","1 night or over","Domestic","From 15 to 24 years","133,246",""
"2017","Lithuania","Number","1 night or over","Domestic","From 25 to 34 years","135,296",""
"2017","Lithuania","Number","1 night or over","Domestic","From 25 to 44 years","246,490",""
"2017","Lithuania","Number","1 night or over","Domestic","From 35 to 44 years","111,194",""
"2017","Lithuania","Number","1 night or over","Domestic","From 45 to 54 years","106,365",""
"2017","Lithuania","Number","1 night or over","Domestic","From 45 to 64 years","191,033",""
"2017","Lithuania","Number","1 night or over","Domestic","From 55 to 64 years","84,668",""
"2017","Lithuania","Number","1 night or over","Domestic","65 years or over","107,311",""
"2017","Luxembourg","Number","1 night or over","Domestic","Less than 15 years",":",""
"2017","Luxembourg","Number","1 night or over","Domestic","From 15 to 24 years",":",""
"2017","Luxembourg","Number","1 night or over","Domestic","From 25 to 34 years",":",""
"2017","Luxembourg","Number","1 night or over","Domestic","From 25 to 44 years",":",""
"2017","Luxembourg","Number","1 night or over","Domestic","From 35 to 44 years",":",""
"2017","Luxembourg","Number","1 night or over","Domestic","From 45 to 54 years",":",""
"2017","Luxembourg","Number","1 night or over","Domestic","From 45 to 64 years",":",""
"2017","Luxembourg","Number","1 night or over","Domestic","From 55 to 64 years",":",""
"2017","Luxembourg","Number","1 night or over","Domestic","65 years or over",":",""
"2017","Hungary","Number","1 night or over","Domestic","Less than 15 years",":",""
"2017","Hungary","Number","1 night or over","Domestic","From 15 to 24 years",":",""
"2017","Hungary","Number","1 night or over","Domestic","From 25 to 34 years",":",""
"2017","Hungary","Number","1 night or over","Domestic","From 25 to 44 years",":",""
"2017","Hungary","Number","1 night or over","Domestic","From 35 to 44 years",":",""
"2017","Hungary","Number","1 night or over","Domestic","From 45 to 54 years",":",""
"2017","Hungary","Number","1 night or over","Domestic","From 45 to 64 years",":",""
"2017","Hungary","Number","1 night or over","Domestic","From 55 to 64 years",":",""
"2017","Hungary","Number","1 night or over","Domestic","65 years or over",":",""
"2017","Malta","Number","1 night or over","Domestic","Less than 15 years",":",""
"2017","Malta","Number","1 night or over","Domestic","From 15 to 24 years","9,841",""
"2017","Malta","Number","1 night or over","Domestic","From 25 to 34 years","10,938",""
"2017","Malta","Number","1 night or over","Domestic","From 25 to 44 years","19,805",""
"2017","Malta","Number","1 night or over","Domestic","From 35 to 44 years","8,867","u"
"2017","Malta","Number","1 night or over","Domestic","From 45 to 54 years","9,106","u"
"2017","Malta","Number","1 night or over","Domestic","From 45 to 64 years","16,793",""
"2017","Malta","Number","1 night or over","Domestic","From 55 to 64 years","7,687","u"
"2017","Malta","Number","1 night or over","Domestic","65 years or over","7,911","u"
"2017","Netherlands","Number","1 night or over","Domestic","Less than 15 years","801,866",""
"2017","Netherlands","Number","1 night or over","Domestic","From 15 to 24 years","357,335",""
"2017","Netherlands","Number","1 night or over","Domestic","From 25 to 34 years","441,237",""
"2017","Netherlands","Number","1 night or over","Domestic","From 25 to 44 years","877,640",""
"2017","Netherlands","Number","1 night or over","Domestic","From 35 to 44 years","436,403",""
"2017","Netherlands","Number","1 night or over","Domestic","From 45 to 54 years","510,991",""
"2017","Netherlands","Number","1 night or over","Domestic","From 45 to 64 years","972,258",""
"2017","Netherlands","Number","1 night or over","Domestic","From 55 to 64 years","461,267",""
"2017","Netherlands","Number","1 night or over","Domestic","65 years or over","764,821",""
"2017","Austria","Number","1 night or over","Domestic","Less than 15 years",":",""
"2017","Austria","Number","1 night or over","Domestic","From 15 to 24 years","151,093",""
"2017","Austria","Number","1 night or over","Domestic","From 25 to 34 years","204,403",""
"2017","Austria","Number","1 night or over","Domestic","From 25 to 44 years","403,460",""
"2017","Austria","Number","1 night or over","Domestic","From 35 to 44 years","199,057",""
"2017","Austria","Number","1 night or over","Domestic","From 45 to 54 years","254,463",""
"2017","Austria","Number","1 night or over","Domestic","From 45 to 64 years","484,167",""
"2017","Austria","Number","1 night or over","Domestic","From 55 to 64 years","229,704",""
"2017","Austria","Number","1 night or over","Domestic","65 years or over","265,688",""
"2017","Poland","Number","1 night or over","Domestic","Less than 15 years",":",""
"2017","Poland","Number","1 night or over","Domestic","From 15 to 24 years","2,492,671",""
"2017","Poland","Number","1 night or over","Domestic","From 25 to 34 years","2,550,641",""
"2017","Poland","Number","1 night or over","Domestic","From 25 to 44 years","5,226,018",""
"2017","Poland","Number","1 night or over","Domestic","From 35 to 44 years","2,675,376",""
"2017","Poland","Number","1 night or over","Domestic","From 45 to 54 years","1,670,083",""
"2017","Poland","Number","1 night or over","Domestic","From 45 to 64 years","3,679,636",""
"2017","Poland","Number","1 night or over","Domestic","From 55 to 64 years","2,009,552",""
"2017","Poland","Number","1 night or over","Domestic","65 years or over","1,929,860",""
"2017","Portugal","Number","1 night or over","Domestic","Less than 15 years","634,732",""
"2017","Portugal","Number","1 night or over","Domestic","From 15 to 24 years","352,429",""
"2017","Portugal","Number","1 night or over","Domestic","From 25 to 34 years","267,695",""
"2017","Portugal","Number","1 night or over","Domestic","From 25 to 44 years","883,259",""
"2017","Portugal","Number","1 night or over","Domestic","From 35 to 44 years","615,564",""
"2017","Portugal","Number","1 night or over","Domestic","From 45 to 54 years","479,330",""
"2017","Portugal","Number","1 night or over","Domestic","From 45 to 64 years","918,865",""
"2017","Portugal","Number","1 night or over","Domestic","From 55 to 64 years","439,535",""
"2017","Portugal","Number","1 night or over","Domestic","65 years or over","552,113",""
"2017","Romania","Number","1 night or over","Domestic","Less than 15 years",":",""
"2017","Romania","Number","1 night or over","Domestic","From 15 to 24 years","654,992",""
"2017","Romania","Number","1 night or over","Domestic","From 25 to 34 years","933,486",""
"2017","Romania","Number","1 night or over","Domestic","From 25 to 44 years","1,857,164",""
"2017","Romania","Number","1 night or over","Domestic","From 35 to 44 years","923,678",""
"2017","Romania","Number","1 night or over","Domestic","From 45 to 54 years","643,163",""
"2017","Romania","Number","1 night or over","Domestic","From 45 to 64 years","1,172,591",""
"2017","Romania","Number","1 night or over","Domestic","From 55 to 64 years","529,428",""
"2017","Romania","Number","1 night or over","Domestic","65 years or over","413,016",""
"2017","Slovenia","Number","1 night or over","Domestic","Less than 15 years",":",""
"2017","Slovenia","Number","1 night or over","Domestic","From 15 to 24 years","13,363","u"
"2017","Slovenia","Number","1 night or over","Domestic","From 25 to 34 years","37,366",""
"2017","Slovenia","Number","1 night or over","Domestic","From 25 to 44 years","57,345",""
"2017","Slovenia","Number","1 night or over","Domestic","From 35 to 44 years","19,979",""
"2017","Slovenia","Number","1 night or over","Domestic","From 45 to 54 years","26,138",""
"2017","Slovenia","Number","1 night or over","Domestic","From 45 to 64 years","62,897",""
"2017","Slovenia","Number","1 night or over","Domestic","From 55 to 64 years","36,759",""
"2017","Slovenia","Number","1 night or over","Domestic","65 years or over","51,141",""
"2017","Slovakia","Number","1 night or over","Domestic","Less than 15 years",":",""
"2017","Slovakia","Number","1 night or over","Domestic","From 15 to 24 years","231,471",""
"2017","Slovakia","Number","1 night or over","Domestic","From 25 to 34 years","197,797",""
"2017","Slovakia","Number","1 night or over","Domestic","From 25 to 44 years","659,259",""
"2017","Slovakia","Number","1 night or over","Domestic","From 35 to 44 years","461,462",""
"2017","Slovakia","Number","1 night or over","Domestic","From 45 to 54 years","169,876",""
"2017","Slovakia","Number","1 night or over","Domestic","From 45 to 64 years","445,175",""
"2017","Slovakia","Number","1 night or over","Domestic","From 55 to 64 years","275,299",""
"2017","Slovakia","Number","1 night or over","Domestic","65 years or over","238,660",""
"2017","Finland","Number","1 night or over","Domestic","Less than 15 years",":",""
"2017","Finland","Number","1 night or over","Domestic","From 15 to 24 years","161,076",""
"2017","Finland","Number","1 night or over","Domestic","From 25 to 34 years","142,569",""
"2017","Finland","Number","1 night or over","Domestic","From 25 to 44 years","280,489",""
"2017","Finland","Number","1 night or over","Domestic","From 35 to 44 years","137,920",""
"2017","Finland","Number","1 night or over","Domestic","From 45 to 54 years","173,200",""
"2017","Finland","Number","1 night or over","Domestic","From 45 to 64 years","396,047",""
"2017","Finland","Number","1 night or over","Domestic","From 55 to 64 years","222,847",""
"2017","Finland","Number","1 night or over","Domestic","65 years or over","426,439",""
"2017","Sweden","Number","1 night or over","Domestic","Less than 15 years",":",""
"2017","Sweden","Number","1 night or over","Domestic","From 15 to 24 years","213,324",""
"2017","Sweden","Number","1 night or over","Domestic","From 25 to 34 years","153,782",""
"2017","Sweden","Number","1 night or over","Domestic","From 25 to 44 years","370,763",""
"2017","Sweden","Number","1 night or over","Domestic","From 35 to 44 years","216,981",""
"2017","Sweden","Number","1 night or over","Domestic","From 45 to 54 years","213,137",""
"2017","Sweden","Number","1 night or over","Domestic","From 45 to 64 years","421,141",""
"2017","Sweden","Number","1 night or over","Domestic","From 55 to 64 years","208,004",""
"2017","Sweden","Number","1 night or over","Domestic","65 years or over","410,925",""
"2017","United Kingdom","Number","1 night or over","Domestic","Less than 15 years",":",""
"2017","United Kingdom","Number","1 night or over","Domestic","From 15 to 24 years",":",""
"2017","United Kingdom","Number","1 night or over","Domestic","From 25 to 34 years",":",""
"2017","United Kingdom","Number","1 night or over","Domestic","From 25 to 44 years",":",""
"2017","United Kingdom","Number","1 night or over","Domestic","From 35 to 44 years",":",""
"2017","United Kingdom","Number","1 night or over","Domestic","From 45 to 54 years",":",""
"2017","United Kingdom","Number","1 night or over","Domestic","From 45 to 64 years",":",""
"2017","United Kingdom","Number","1 night or over","Domestic","From 55 to 64 years",":",""
"2017","United Kingdom","Number","1 night or over","Domestic","65 years or over",":",""
"2017","Iceland","Number","1 night or over","Domestic","Less than 15 years",":",""
"2017","Iceland","Number","1 night or over","Domestic","From 15 to 24 years",":",""
"2017","Iceland","Number","1 night or over","Domestic","From 25 to 34 years",":",""
"2017","Iceland","Number","1 night or over","Domestic","From 25 to 44 years",":",""
"2017","Iceland","Number","1 night or over","Domestic","From 35 to 44 years",":",""
"2017","Iceland","Number","1 night or over","Domestic","From 45 to 54 years",":",""
"2017","Iceland","Number","1 night or over","Domestic","From 45 to 64 years",":",""
"2017","Iceland","Number","1 night or over","Domestic","From 55 to 64 years",":",""
"2017","Iceland","Number","1 night or over","Domestic","65 years or over",":",""
"2017","Norway","Number","1 night or over","Domestic","Less than 15 years",":",""
"2017","Norway","Number","1 night or over","Domestic","From 15 to 24 years",":",""
"2017","Norway","Number","1 night or over","Domestic","From 25 to 34 years",":",""
"2017","Norway","Number","1 night or over","Domestic","From 25 to 44 years",":",""
"2017","Norway","Number","1 night or over","Domestic","From 35 to 44 years",":",""
"2017","Norway","Number","1 night or over","Domestic","From 45 to 54 years",":",""
"2017","Norway","Number","1 night or over","Domestic","From 45 to 64 years",":",""
"2017","Norway","Number","1 night or over","Domestic","From 55 to 64 years",":",""
"2017","Norway","Number","1 night or over","Domestic","65 years or over",":",""
"2017","Switzerland","Number","1 night or over","Domestic","Less than 15 years",":",""
"2017","Switzerland","Number","1 night or over","Domestic","From 15 to 24 years",":",""
"2017","Switzerland","Number","1 night or over","Domestic","From 25 to 34 years",":",""
"2017","Switzerland","Number","1 night or over","Domestic","From 25 to 44 years",":",""
"2017","Switzerland","Number","1 night or over","Domestic","From 35 to 44 years",":",""
"2017","Switzerland","Number","1 night or over","Domestic","From 45 to 54 years",":",""
"2017","Switzerland","Number","1 night or over","Domestic","From 45 to 64 years",":",""
"2017","Switzerland","Number","1 night or over","Domestic","From 55 to 64 years",":",""
"2017","Switzerland","Number","1 night or over","Domestic","65 years or over",":",""
"2017","Montenegro","Number","1 night or over","Domestic","Less than 15 years",":",""
"2017","Montenegro","Number","1 night or over","Domestic","From 15 to 24 years",":",""
"2017","Montenegro","Number","1 night or over","Domestic","From 25 to 34 years",":",""
"2017","Montenegro","Number","1 night or over","Domestic","From 25 to 44 years",":",""
"2017","Montenegro","Number","1 night or over","Domestic","From 35 to 44 years",":",""
"2017","Montenegro","Number","1 night or over","Domestic","From 45 to 54 years",":",""
"2017","Montenegro","Number","1 night or over","Domestic","From 45 to 64 years",":",""
"2017","Montenegro","Number","1 night or over","Domestic","From 55 to 64 years",":",""
"2017","Montenegro","Number","1 night or over","Domestic","65 years or over",":",""
